,Unnamed: 0,Unnamed: 0.1,학번,학생소속대학명,학생교육부계열,성별,입학과정,학적,학과,전공,전공교수,rec014_nation_cd,과정,수료년도,수료학기,rec014_birth_dt,졸업년도,졸업학기,gpa,rec014_school_term,서류점수,면접점수,학부출신,대학원출신,인건비총액,월별인건비
2214,2443,2625,AAFIYvsSC7p4u7WDAYlttwSI,정경대학,인문·사회,1,군위탁생,졸업,경제학과,경제학전공,AAF3qr8ZA2VxmMYvBn2iMyAN,korean,석사과정,2019,1R,19880414,2019,1R,3.88,4,51,10,타교,,,0
2215,2444,2628,AAEcvzVBbTBBJZQ9K9+WSQMS,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAFiFnbgowp64/vIKAkflPLV,korean,석사과정,2018,2R,19830114,2019,1R,3.75,5,51,39,타교,,,0
2216,2445,2629,AAEQmJkso9m8OokLtwFK8Bkj,이과대학,자연과학,1,정원내신입학,졸업,수학과,응용수학전공,AAFhrKfyYPof40c5h6LCeKMb,korean,석사과정,2019,1R,19910227,2019,1R,4.11,4,43,37,타교,,3100000,129167
2217,2446,2630,AAEtzCS3oUamhTneJlRNeENQ,이과대학,자연과학,1,정원내신입학,졸업,물리학과,고체물리학전공,AAGx2gDqYHUFpxZU05sybvsN,korean,석사과정,2019,1R,19910722,2019,1R,3.88,4,39,58,타교,,21375000,890625
2218,2447,2631,AAEXmxI7f4L7Ts6BXb7fMuIR,이과대학,자연과학,1,정원내신입학,졸업,물리학과,고체물리학전공,AAEG2SLn2WBw7L1vfwKIEMJ+,korean,석사과정,2019,1R,19921125,2019,1R,4.19,4,38,58,자교,,24672000,1028000
2219,2448,2632,AAGzEqv+NGyUFuTG0pkDHmKk,이과대학,자연과학,1,정원내신입학,졸업,물리학과,고체물리학전공,AAGay4m8YmN4VPDXo7ooRWQP,korean,석사과정,2019,1R,19921103,2019,1R,3.75,4,36,58,타교,,30500000,1270833
2220,2449,2635,AAEtXk0wj/tDaB8o7/X5uY3t,이과대학,자연과학,1,정원내신입학,졸업,화학과,유기화학전공,AAFh5hkXgHk2Vd5jH1eraPs2,korean,석사과정,2019,1R,19910219,2019,1R,3.75,4,33,38.5,타교,,22550000,939583
2221,2450,2636,AAHdmL+TSnuK0FmM21HghUpw,이과대학,자연과학,2,정원내신입학,졸업,화학과,유기화학전공,AAHoKX9pkxpJ3RC1knPkTDFM,korean,석사과정,2019,1R,19930328,2019,1R,3.81,4,36,34.5,타교,,20900000,870833
2222,2451,2637,AAH+Orb2xNRsyYutGQJRYIDB,이과대학,자연과학,2,정원내신입학,졸업,화학과,유기화학전공,AAFB7thmJVqSI92XpAo42Phl,korean,석사과정,2019,1R,19930227,2019,1R,4.19,4,36,45.5,타교,,23800000,991667
2223,2452,2643,AAHwVF0TvtNIgSTEB4vEDhit,의과대학,의학,1,정원내신입학,졸업,의학과,정형외과학전공,AAG5DYBvgq9newWQCRHhk8dh,korean,석사과정,2018,1R,19881016,2019,1R,3.89,6,42.6,44,자교,,,0
2224,2453,2644,AAE5PUWflgUi/P6CCrvuC4mK,이과대학,자연과학,2,학연산협동과정,졸업,화학과,유기화학전공,AAG7AQtjWhtHdCRRfq9kiaKp,korean,석사과정,2019,1R,19941101,2019,1R,4.06,4,48,44,타교,,,0
2225,2454,2645,AAGcEmfyzR30JvlbfOicw1ve,이과대학,자연과학,2,학연산협동과정,졸업,화학과,무기화학전공,AAE+a+SdedxyF5aEz0quFqGA,korean,석사과정,2019,1R,19930106,2019,1R,3.56,4,43,48.55,타교,,8400000,350000
2226,2455,2646,AAHkijHe1rrYtjdWrCgfwgjC,이과대학,자연과학,1,정원내신입학,졸업,화학과,유기화학전공,AAF0qXezmiAbARO18bGcQ7bI,korean,석사과정,2019,1R,19920719,2019,1R,3.95,4,45,41.5,타교,,21100000,879167
2227,2456,2647,AAFl5YmwksN3WL2fkGMcQC4g,공과대학,공학,1,학연산협동과정,졸업,산업경영공학과,산업경영공학전공,AAG3lR75Qdq4S6hdfCFvhzEN,korean,석사과정,2018,2R,19811024,2018,2R,4.31,4,41,45.67,타교,,,0
2228,2457,2648,AAGO4bGhIMTmn0crfsU3AI+w,사범대학,인문·사회,1,정원내신입학,졸업,교육학과,교육사철학,AAHUWtJSCbYnKu1IofqlwAxV,korean,석사과정,2018,1R,19881209,2019,1R,4.31,6,47.67,46.67,타교,,34400000,955556
2229,2458,2650,AAGjlE9gy+vQ7TsFI3DrudXB,문과대학,인문·사회,1,정원내신입학,졸업,국어국문학과,현대문학전공,AAESZ4t8GQ7lIXygR1yNoFhx,korean,석사과정,2018,1R,19890806,2019,1R,4.34,6,44,43,자교,,,0
2230,2459,2651,AAGv2blQO2t1sNDrbXAr0Si4,문과대학,인문·사회,2,정원내신입학,졸업,국어국문학과,한문학전공,AAEBkGe3K0l4ZLpPDZCWEjel,korean,석사과정,2018,1R,19921106,2019,1R,4.37,6,42,33,자교,,,0
2231,2460,2652,AAGxpZ8K9DIv+z4o/LjsiYTl,문과대학,인문·사회,1,정원내신입학,졸업,국어국문학과,현대문학전공,AAHWMo1v3SEzQZvZChaLHtew,korean,석사과정,2018,1R,19900618,2019,1R,4.24,6,46,45,자교,,,0
2232,2461,2655,AAGVGwPnK38OnpMF7wWTFgq9,법과대학,인문·사회,2,정원내신입학,졸업,법학과,국제법전공,AAE9AH8FyG2cKTLq2NXEsqOZ,korean,석사과정,2019,1R,19890630,2019,1R,4.25,4,36.3,54.43,타교,,,0
2233,2462,2656,AAHHNLbHHVJ4LPBjulz73yWk,문과대학,인문·사회,2,정원내신입학,졸업,영어영문학과,영어학전공,AAHv8JhymSAOHmOrE7uWWG2e,korean,석사과정,2018,1R,19921110,2019,1R,3.94,6,46.5,39,타교,,,0
2234,2463,2657,AAEcojp0o0HnbKHKaByA/EbG,경영대학,인문·사회,2,정원내신입학,졸업,국제경영학과,국제경영론전공,AAEzuFm1wA7fjEJZHEgNavGK,korean,석사과정,2017,1R,19910601,2019,1R,4.2,8,38.04,60,자교,,9750000,203125
2235,2464,2658,AAEu2Ok38C9z23keq2rlQSo2,경영대학,인문·사회,1,정원내신입학,졸업,국제경영학과,국제경영론전공,AAEp9L7r7YuBot7HOeSbb05L,korean,석사과정,2017,1R,19870409,2019,1R,3.35,8,31.01,60,타교,,500000,10417
2236,2465,2659,AAE5cDSmQlbnDhizErWpvKYJ,이과대학,자연과학,2,학연산협동과정,졸업,화학과,유기화학전공,AAFdYJdHDFb59nepm9AlZGGD,korean,석사과정,2019,1R,19930305,2019,1R,3.56,4,44,50,타교,,,0
2237,2466,2660,AAFGdtCnVpVNsjo0XE5zwfdz,이과대학,자연과학,2,학연산협동과정,졸업,화학과,유기화학전공,AAFB7thmJVqSI92XpAo42Phl,korean,석사과정,2019,1R,19920324,2019,1R,3.83,4,47,43.5,타교,,,0
2238,2467,2661,AAGmqqFA7hGBA9+cyQsy8s/F,이과대학,자연과학,2,학연산협동과정,졸업,화학과,유기화학전공,AAHoKX9pkxpJ3RC1knPkTDFM,korean,석사과정,2019,1R,19940816,2019,1R,3.61,4,49,40.5,타교,,,0
2239,2468,2662,AAE2StPwgREIf0Op0mfrNHiq,이과대학,자연과학,1,학연산협동과정,졸업,화학과,유기화학전공,AAFB7thmJVqSI92XpAo42Phl,korean,석사과정,2019,1R,19901225,2019,1R,3.44,4,42,48,타교,,,0
2240,2469,2663,AAEHS8MnI0xjUAT9TKm8evvJ,이과대학,자연과학,1,정원내신입학,졸업,화학과,물리화학전공,AAGqVxHdMTtss9SruRc6GCfG,korean,석사과정,2019,1R,19930213,2019,1R,4,4,42,46,자교,,12080000,503333
2241,2470,2664,AAFwmgjswZGrciWdNir2c6L9,이과대학,자연과학,1,정원내신입학,졸업,화학과,유기화학전공,AAFB7thmJVqSI92XpAo42Phl,korean,석사과정,2019,1R,19920427,2019,1R,4.39,4,45,42.5,자교,,22500000,937500
2242,2471,2665,AAF2RknfWiBOoX2p2+2B/Zem,이과대학,자연과학,2,정원내신입학,졸업,화학과,무기화학전공,AAE+a+SdedxyF5aEz0quFqGA,korean,석사과정,2019,1R,19920604,2019,1R,3.5,4,41,45.8,타교,,26200000,1091667
2243,2472,2666,AAGv9jZ2WyGnWnh0DaIuh6Kh,이과대학,자연과학,1,정원내신입학,졸업,화학과,물리화학전공,AAFrry2FrGNGTiT1s3Z0Z/Mu,korean,석사과정,2019,1R,19910227,2019,1R,4.44,4,42,45.8,자교,,43200000,1800000
2244,2473,2667,AAGiHdvW2JOU+h1+8MNM3z/e,이과대학,자연과학,1,정원내신입학,졸업,화학과,유기화학전공,AAHoKX9pkxpJ3RC1knPkTDFM,korean,석사과정,2019,1R,19921219,2019,1R,4.13,4,48,35,자교,,16800000,700000
2245,2474,2668,AAFcyw5T+kjdd+oNwMDb71jV,생명과학대학,자연과학,2,정원내신입학,졸업,생명과학과,분자생물학전공,AAGOspWKpjwv00sPBrh+ZRe+,korean,석사과정,2018,1R,19910111,2019,1R,4.4,6,49,40.3,자교,,31859900,884997
2246,2475,2669,AAFpWgTnGe75EdZrKjd1ffhG,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAHVMQxXZzh89KjrTenp6nPf,korean,석사과정,2018,2R,19910308,2019,1R,3.5,6,57,39,타교,,,0
2247,2476,2670,AAGwjJzcyXD3r699DmNwUMR+,생명과학대학,자연과학,2,정원내신입학,졸업,생명과학과,분자생물학전공,AAEHCzDdbO/ULx4S3aZALsqg,korean,석사과정,2018,1R,19930304,2019,1R,3.62,6,45,36.3,타교,,29900000,830556
2248,2477,2671,AAHJQymBoKeHjaRKlc93RprR,생명과학대학,자연과학,2,정원내신입학,졸업,환경생태공학과,환경계획및조경학전공,AAGIv80OQ/hZbpSix5nrdVb2,korean,석사과정,2018,2R,19900214,2019,1R,4.06,5,46.67,46.33,자교,,46024239,1534141
2249,2478,2672,AAGcRHTzsHfHAm+cHXLD/9oS,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAF4pNgCtw8Vp1PBSri//9b6,korean,석사과정,2018,2R,19920123,2019,1R,4.31,5,57,37,타교,,31075200,1035840
2250,2479,2673,AAFPgvSNM/Z4uTsW6QJeJSZI,미디어학부,인문·사회,2,정원내신입학,졸업,언론학과,언론학전공,AAHf/2Ed9AowQWztpeK/cBCk,korean,석사과정,2017,1R,19870807,2018,2R,4.22,7,38,45,타교,,,0
2251,2480,2674,AAGt/fPgjRWwpZbnCk1+nMwc,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAHInk8/FePfBTaicVyxuepA,korean,석사과정,2017,2R,19900429,2018,2R,4.43,7,60,39.5,자교,,18260000,434762
2252,2481,2675,AAHCcGzaBfkNNhRtnGjPWRtp,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAHbfpe13iYQFP6H7+l+dBws,korean,석사과정,2018,2R,19910920,2018,2R,4.5,7,54,39.5,타교,,30000000,714286
2253,2482,2676,AAHyUpxc+4yx5byl13zY6YkA,법과대학,인문·사회,1,외국인,졸업,법학과,상법전공,AAGy0qCzwwAtJbn7rcwu3s9c,foreigner,석사과정,2018,1R,19910225,2019,1R,4.33,6,93,,타교,,,0
2254,2483,2677,AAGoOsoDx1AZyxSJvUT2QYMq,법과대학,인문·사회,1,군위탁생,졸업,법학과,형법전공,AAHXhSsVEBvUXHj6w7F60/kJ,korean,석사과정,2018,1R,19840829,2019,1R,4.05,6,39.55,59.6,타교,,,0
2255,2484,2678,AAG4BVv5hFEzTYgrImAR9Q+g,경영대학,인문·사회,2,정원내신입학,졸업,경영학과,마케팅전공,AAEQjacTuNUkT0Ox+Q6iG4Es,korean,석사과정,2018,1R,19880205,2019,1R,4.1,6,34.4,60,자교,,,0
2256,2485,2679,AAFmP8bLtru0+hbPOBJJTRof,경영대학,인문·사회,1,정원내신입학,졸업,경영학과,재무론전공,AAFAhYCppC9g2yPLoMJ1UXPz,korean,석사과정,2019,1R,19900509,2019,1R,4.25,5,36.6,60,타교,,,0
2257,2486,2680,AAFEH4xM/30YRb6sB4suSuzu,경영대학,인문·사회,2,외국인,졸업,경영학과,회계학전공,AAEwYLIXCYNJN/eiVGft0Vp1,foreigner,석사과정,2018,1R,19910827,2019,1R,4.25,6,92,,타교,,,0
2258,2487,2681,AAF3SvZrx7OUPN6Wg630BLXG,정경대학,인문·사회,2,정원내신입학,졸업,정치외교학과,정치사상전공,AAFf3eH+FwNVYOYvl7rLdPmt,korean,석사과정,2018,1R,19911122,2019,1R,3.94,6,37.4,43.4,타교,,,0
2259,2488,2682,AAFzi5rdtMrhlm4IF0my+En+,사범대학,인문·사회,2,군위탁생,졸업,교육학과,교육공학,AAH1tSmDwbxFSq2plv3pkoS1,korean,석사과정,2019,1R,19860410,2019,1R,4.44,4,50,44,타교,,,0
2260,2489,2683,AAE/g9YPEXBJ00d+AixoIQrN,사범대학,인문·사회,1,군위탁생,졸업,교육학과,인적자원개발 및 성인계속교육학전공,AAEj903Z2++TL2N7RYcnjOeH,korean,석사과정,2019,1R,19830525,2019,1R,4.44,4,50,45,타교,,2592759,108032
2261,2490,2684,AAETDSiJ+jyj+x1Bbxxh2zWA,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAFymew4Lrjt/j664v0m1rqf,korean,석사과정,2018,2R,19910116,2019,1R,4.4,6,57,37,자교,,43800000,1216667
2262,2491,2685,AAF0qKZiAA8kUwLLWkwqW514,이과대학,자연과학,2,정원내신입학,졸업,화학과,물리화학전공,AAGqVxHdMTtss9SruRc6GCfG,korean,석사과정,2019,1R,19941224,2019,1R,3.81,4,40,32.5,타교,,10960000,456667
2263,2492,2686,AAFBrJsVPyMXSlvlhag9A7Lx,이과대학,자연과학,2,정원내신입학,졸업,화학과,유기화학전공,AAG7AQtjWhtHdCRRfq9kiaKp,korean,석사과정,2019,1R,19941211,2019,1R,3.69,4,39,35,타교,,7200000,300000
2264,2493,2687,AAG2ZhLPmJfyzlrLH6RPNmM2,미디어학부,인문·사회,2,정원내신입학,졸업,언론학과,언론학전공,AAGcmR6EnibxscgEXEuQsojn,korean,석사과정,2018,2R,19910915,2019,1R,4.33,5,45,45,타교,,5900000,196667
2265,2494,2688,AAFNTdKq022wHp0BzAqDPpcz,이과대학,자연과학,2,정원내신입학,졸업,화학과,유기화학전공,AAFXijirLbUuH9BgHv7mX6Kt,korean,석사과정,2019,1R,19940117,2019,1R,3.94,4,40,40,타교,,20900000,870833
2266,2495,2689,AAHO7YKFK6vksrL0WSNX8DPq,이과대학,자연과학,1,외국인,졸업,화학과,분석화학전공,AAGo9rBbww79qUMN3dh1Tg2K,foreigner,석사과정,2019,1R,19920529,2019,1R,4.06,4,90,,타교,,22180000,924167
2267,2496,2690,AAHDv88pYGKOeUM6IPCTcFWE,이과대학,자연과학,2,정원내신입학,졸업,화학과,유기화학전공,AAHoKX9pkxpJ3RC1knPkTDFM,korean,석사과정,2019,1R,19930519,2019,1R,3.5,4,44,42.5,자교,,24400000,1016667
2268,2497,2691,AAESxSFtrmzNJ3EFwYW7XSWE,이과대학,자연과학,2,군위탁생,졸업,화학과,무기화학전공,AAGo9rBbww79qUMN3dh1Tg2K,korean,석사과정,2019,1R,19860320,2019,1R,3.88,4,40,41.3,타교,,,0
2269,2498,2692,AAEk9FR9tPIX1FD2DJgCUQ52,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAFiFnbgowp64/vIKAkflPLV,korean,석사과정,2018,2R,19890704,2019,1R,3.81,5,57,39,타교,,,0
2270,2499,2693,AAEtGf0Vz+HoH3D9o8MGXtUX,이과대학,자연과학,2,학연산협동과정,졸업,화학과,분석화학전공,AAES/uswrgr0UQU1mp+q0TES,korean,석사과정,2019,1R,19930325,2019,1R,3.61,4,48,43,타교,,,0
2271,2500,2694,AAFkZZ4TSDAaB26LOWYhJSop,이과대학,자연과학,2,정원내신입학,졸업,화학과,분석화학전공,AAGo0IbSPI0O617oW0nEtXPb,korean,석사과정,2019,1R,19930825,2019,1R,3.28,4,45,34.5,타교,,24200000,1008333
2272,2501,2695,AAEOJ4F+xtlExXB1EncHptQL,공과대학,공학,2,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,korean,석사과정,2018,2R,19930709,2019,1R,3.55,5,54.33,37.67,타교,,,0
2273,2502,2696,AAETpR2eOMZNeZaz+8e94m6D,정경대학,인문·사회,2,정원내신입학,졸업,통계학과,응용통계학전공,AAE4lYSt0WnY0JT1JFH71Mgz,korean,석사과정,2019,1R,19940116,2019,1R,4.13,4,44.5,48.1,타교,,9600000,400000
2274,2503,2697,AAHWEwUCwFu0J++2Yc9c3x0H,정경대학,인문·사회,2,정원내신입학,졸업,통계학과,응용통계학전공,AAH1vSUCFHG7MKWk0LHPJHIH,korean,석사과정,2019,1R,19940208,2019,1R,3.69,4,35.6,40.6,타교,,607948,25331
2275,2504,2698,AAGnHrdzNbBCMJJEUvNExNjl,정경대학,인문·사회,1,정원내신입학,졸업,통계학과,응용통계학전공,AAEnUVy9uZ6fF7teuL48GnFP,korean,석사과정,2019,1R,19910814,2019,1R,4.28,4,45,49,자교,,500000,20833
2276,2505,2699,AAHrSSTYgF9My2/DxxaAdg0a,문과대학,인문·사회,2,정원내신입학,졸업,문화유산학협동과정,,AAH8SqJhywQt1LlIybgkGiVL,korean,석사과정,2017,1R,19910224,2018,2R,4.39,7,45,47,타교,,,0
2277,2506,2700,AAH5Fkv+YPukVc25H87OMUT9,이과대학,자연과학,1,정원내신입학,졸업,지구환경과학과,지질과학전공,AAFLbJOfeMYxFhP+r4ET2jyi,korean,석사과정,2017,2R,19880825,2018,2R,4.22,6,75.3,16.7,자교,,57930000,1609167
2278,2507,2701,AAFXWc3sGEW15ojPFhaxhha4,이과대학,자연과학,2,정원내신입학,졸업,지구환경과학과,지질과학전공,AAFLbJOfeMYxFhP+r4ET2jyi,korean,석사과정,2017,2R,19920912,2018,2R,4.24,6,76.5,17,자교,,47685000,1324583
2279,2508,2702,AAHxNXSozVOu6gKq0mFkg1ye,문과대학,인문·사회,2,정원내신입학,졸업,중일어문학과,중국문학전공,AAGcxJOS4FglfNskus1CRL/q,korean,석사과정,2017,1R,19910307,2018,2R,3.91,7,45.5,45.5,타교,,7200000,171429
2280,2509,2703,AAGLf1QTwYj2YJVgiYzjBOHh,정보대학,공학,1,정원내신입학,졸업,컴퓨터·전파통신공학과,전파통신공학전공,AAEA5XLBEH3fNTQn6btwi57y,korean,석사과정,2018,1R,19910907,2018,2R,3.39,6,50,45,자교,,43640000,1212222
2281,2510,2706,AAFGDk//coB7ei+LcIfFFN6z,정경대학,인문·사회,2,정원내신입학,졸업,정치외교학과,정치사상전공,AAEsZFit5D0sEQdsjsHsfKCB,korean,석사과정,2018,1R,19920502,2019,1R,4.33,6,45.8,45.1,자교,,3238850,89968
2282,2511,2707,AAGvakuax2ydbTH3Eu6i4NqD,의과대학,의학,1,정원내신입학,졸업,의학과,정형외과학전공,AAGasFOQ+RkmrU4JXINn/QMu,korean,석사과정,2018,2R,19880903,2019,1R,4.15,5,39,44.67,자교,,,0
2283,2512,2708,AAEh8n9vu61mqzNxEP6c9KXZ,의과대학,의학,1,정원내신입학,졸업,의학과,영상의학전공,AAHdzR0OwDw8bDY+Ykdih8zl,korean,석사과정,2019,1R,19900326,2019,1R,4.25,4,37.3,41.7,자교,,,0
2284,2513,2709,AAE0YhW/qcfBkARGf0FiIJ5o,의과대학,의학,1,정원내신입학,졸업,의학과,병리학전공,AAHmu0whw0ifrV9qh3fqfFN0,korean,석사과정,2018,2R,19870304,2019,1R,4.19,5,37.33,47.33,자교,,,0
2285,2514,2710,AAF4+Khj6PlV8fTNHDOC4PtH,의과대학,자연과학,1,정원내신입학,졸업,보건학협동과정,환경및산업보건학전공,AAGQmrJUXrJy7r+235eDx8W8,korean,석사과정,2018,2R,19830513,2019,1R,4.23,5,41.67,43.67,타교,,1200000,40000
2286,2515,2711,AAFjymKMPTrE2VTiOOP/BEph,의과대학,의학,1,정원내신입학,졸업,의학과,정형외과학전공,AAEMr7pBQKSpSRLIBENRldyS,korean,석사과정,2018,2R,19890119,2019,1R,4.05,5,42,44,자교,,,0
2287,2516,2712,AAHH0eSecfgoAR9jRhGBMLub,의과대학,의학,2,정원내신입학,졸업,의학과,내과학전공,AAHoCPvN515sioAQdzWe/oiL,korean,석사과정,2019,1R,19870617,2019,1R,4.13,4,39.7,45.7,자교,,,0
2288,2517,2713,AAGbgYyQgm0+hkAN7HzLA9zV,의과대학,의학,2,외국인,졸업,의학과,피부과학전공,AAH1v4U7sN0CC3oXJYiPdvpV,foreigner,석사과정,2018,2R,19911216,2019,1R,4.25,5,90,,타교,,1800000,60000
2289,2518,2714,AAFhbvD1mXrjF2cBRqtIrmtF,정경대학,인문·사회,2,정원내신입학,졸업,정치외교학과,정치사상전공,AAFf3eH+FwNVYOYvl7rLdPmt,korean,석사과정,2018,1R,19900417,2019,1R,4.38,6,44.1,41.1,타교,,,0
2290,2519,2715,AAGKIqIJz7tdezUaBc1ZxRGD,경영대학,인문·사회,2,정원내신입학,졸업,경영학과,마케팅전공,AAFTROb9BCDGjOKtc5J9A+iP,korean,석사과정,2018,1R,19920928,2019,1R,3.96,6,30.8,60,타교,,,0
2291,2520,2716,AAEU7W1pAE8b2VI+FMs+ArdV,정경대학,인문·사회,1,정원내신입학,졸업,통계학과,응용통계학전공,AAEw/VIXWu3j+4KB18LuP/Aj,korean,석사과정,2019,1R,19910930,2019,1R,4.44,4,42.9,45.9,타교,,7300000,304167
2292,2521,2717,AAEieXNvLyPOMJfBpeFKIg+O,정경대학,인문·사회,2,정원내신입학,졸업,통계학과,응용통계학전공,AAGCbBb+i4VGljagiYgMsEFF,korean,석사과정,2019,1R,19911007,2019,1R,3.69,4,34,40.4,타교,,2850000,118750
2293,2522,2718,AAGbl3WTpfG3rGJX2M5xRyyo,정경대학,인문·사회,1,정원내신입학,졸업,통계학과,응용통계학전공,AAEnUVy9uZ6fF7teuL48GnFP,korean,석사과정,2019,1R,19901120,2019,1R,4.3,4,44.8,48.5,타교,,,0
2294,2523,2719,AAE05fwLeORaetUP2YNCvwAz,정경대학,인문·사회,2,정원내신입학,졸업,통계학과,응용통계학전공,AAE4lYSt0WnY0JT1JFH71Mgz,korean,석사과정,2019,1R,19930403,2019,1R,4.19,4,44.5,48.9,타교,,10700000,445833
2295,2524,2720,AAGH58ysT9Lrla6kOnYbfOuI,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGdWDnTf6o+WmMINCOcSM75,korean,석사과정,2018,2R,19910111,2019,1R,4.06,5,57,38.33,자교,,29522580,984086
2296,2525,2721,AAH3DbYBOWeWgZCxuitm8WLy,미디어학부,인문·사회,2,외국인,졸업,언론학과,언론학전공,AAHwrdUcMDkb/bundtP08/2H,foreigner,석사과정,2018,2R,19940426,2019,1R,4.05,5,90,,타교,,,0
2297,2526,2722,AAHWBbA/gJwYO3AptmG10mzF,미디어학부,인문·사회,2,외국인,졸업,언론학과,언론학전공,AAGcmR6EnibxscgEXEuQsojn,foreigner,석사과정,2018,2R,19920616,2019,1R,4.15,5,91,,자교,,,0
2298,2527,2723,AAETq3rNqHaSu1CDpMCtQNzE,미디어학부,인문·사회,2,외국인,졸업,언론학과,언론학전공,AAHCzCYqzv3eFBEP5YdyEWuU,foreigner,석사과정,2018,2R,19931229,2019,1R,3.95,5,90,,타교,,,0
2299,2528,2724,AAERGD6hHeamStd7lIkkuLjZ,정경대학,인문·사회,2,정원내신입학,졸업,통계학과,응용통계학전공,AAGcyGto7H/lpZgk5Jmzd5EP,korean,석사과정,2019,1R,19931206,2019,1R,4.19,4,35.6,43,타교,,1550000,64583
2300,2529,2725,AAGwmY8Bu5NZXu3CQzXa+UbM,정경대학,인문·사회,2,정원내신입학,졸업,통계학과,응용통계학전공,AAEw/VIXWu3j+4KB18LuP/Aj,korean,석사과정,2019,1R,19920409,2019,1R,4,4,34,43,타교,,7200000,300000
2301,2530,2726,AAEsxkOmCtDDF4y6aGESVuZ6,정경대학,인문·사회,2,정원내신입학,졸업,통계학과,응용통계학전공,AAEnUVy9uZ6fF7teuL48GnFP,korean,석사과정,2019,1R,19931205,2019,1R,4.33,4,44.6,35.4,타교,,,0
2302,2531,2727,AAHc9Bprr8WgLlaEn1mWZRNh,정경대학,인문·사회,1,정원내신입학,졸업,통계학과,수리통계학전공,AAH1ZhtWAiBzNCNvfmnMMn2D,korean,석사과정,2019,1R,19931219,2019,1R,4.06,4,37.6,44.4,타교,,,0
2303,2532,2728,AAFr1kkqS9T9qMtje7UwmXRY,이과대학,자연과학,1,정원내신입학,졸업,화학과,분석화학전공,AAHyeRXaWKNgv9yJDIYfi566,korean,석사과정,2019,1R,19910211,2019,1R,3.28,4,42,37,타교,,35738700,1489113
2304,2533,2729,AAFUalSh8ukkdS2ISaj9Y0hQ,문과대학,인문·사회,2,외국인,졸업,사회학과,사회학전공,AAFhC18nFv9pK+ez3SAV5YYI,foreigner,석사과정,2017,2R,19921120,2018,2R,3.61,6,88.3,,타교,,,0
2305,2534,2732,AAFlVRWUQ5Ow5qbN1S77JzHV,의과대학,자연과학,2,정원내신입학,졸업,의과학과,의생명과학전공,AAH3UERVzE9fHut15B3dN9Vs,korean,석사과정,2017,2R,19920508,2018,2R,3.81,6,43.33,47.33,타교,,41260000,1146111
2306,2535,2733,AAGDD2cZN55SvVd687lTnsQY,경영대학,인문·사회,2,정원내신입학,졸업,경영학과,재무론전공,AAGbLDvT5Ws5fHqwECj2mrAK,korean,석사과정,2018,2R,19930125,2019,1R,4.1,6,36.9,60,자교,,,0
2307,2536,2734,AAF6BVETYz2n4r7a69RB3Qcw,경영대학,인문·사회,2,정원내신입학,졸업,경영학과,재무론전공,AAH+NQsK9UBgHp27sM4bDst/,foreigner,석사과정,2018,2R,19820514,2019,1R,4.1,5,35,60,타교,,,0
2308,2537,2735,AAFsa94Q0vuUSF2PeqwFtth9,문과대학,인문·사회,1,정원내신입학,졸업,사회학과,사회학전공,AAFhC18nFv9pK+ez3SAV5YYI,korean,석사과정,2017,1R,19860515,2019,1R,3.56,8,35,38,타교,,3600000,75000
2309,2538,2736,AAGbwcmDO/jHxeuRzv9syyVS,문과대학,인문·사회,2,외국인,졸업,사회학과,사회학전공,AAG/ojKzlX2QXjjYwcuLluna,foreigner,석사과정,2017,1R,19920221,2019,1R,3.89,8,84,,타교,,,0
2310,2539,2737,AAFUHkOrimnlmWK6Db8hRtfo,법과대학,인문·사회,2,정원내신입학,졸업,법학과,사회법전공,AAHuFEroarQvf+h+mmKgS4Vl,korean,석사과정,2019,1R,19850419,2019,1R,4.22,4,36.5,58,타교,,,0
2311,2540,2738,AAEhiBnX/gq6ji4I0bEyKMrY,법과대학,인문·사회,1,정원내신입학,졸업,법학과,상법전공,AAGy0qCzwwAtJbn7rcwu3s9c,korean,석사과정,2019,1R,19680509,2019,1R,4.5,4,40,55.1,타교,,,0
2312,2541,2739,AAGn9rxBaxvbkAUJhIzArm+M,심리학부,인문·사회,2,정원내신입학,졸업,심리학과,행동인지신경과학전공,AAENSyOL4iTE9ISARl49W//P,korean,석사과정,2018,1R,19930106,2019,1R,4.22,6,35.5,56,타교,,15140000,420556
2313,2542,2740,AAFjgBTQ+GQaAuchJTLNrZ9A,정경대학,인문·사회,1,정원내신입학,졸업,경제학과,경제학전공,AAGzXItIuJUQhIaZUQF/G/An,korean,석사과정,2019,1R,19840629,2019,1R,3.31,5,67.9,8,타교,,,0
